"Date","Time","Open","High","Low","Close","Vol","OI","FastEMA","SlowEMA","MACD","MACDAvg","MACDDiff","ZeroLine","Momentum","ZeroLine","FastAvg","MedAvg","SlowAvg","Vol","VolAvg","OBV","AccDst-PrVol","ADX","TrigLevel","RSI","OverBot","OverSld","UpperBand","LowerBand","MidLine","ATR","PLOT1"
01/13/2022,20:00,4931.25,4933.50,4930.00,4932.25,398,474,4933.28,4936.49,-3.20,-3.92,0.72,0.00,-1.00,0.00,4943.10,4971.35,4985.09,872.00,2009.43,1404879.00,130481.54,34.24,20.00,42.22,70.00,30.00,4941.79,4926.71,4934.25,4.38,4931.00
01/13/2022,20:10,4932.25,4939.00,4932.25,4938.25,1487,1105,4934.05,4936.62,-2.57,-3.65,1.08,0.00,6.00,0.00,4942.35,4970.68,4984.78,2592.00,1953.29,1407471.00,132785.54,31.91,20.00,52.04,70.00,30.00,4942.04,4926.66,4934.35,4.29,4932.25
01/13/2022,20:20,4938.25,4939.75,4937.50,4937.50,693,649,4934.58,4936.68,-2.10,-3.34,1.24,0.00,12.50,0.00,4941.50,4969.99,4984.45,1342.00,1922.21,1406129.00,132338.21,29.71,20.00,50.87,70.00,30.00,4941.57,4926.85,4934.21,4.20,4938.25
01/13/2022,20:30,4937.75,4943.00,4937.50,4941.75,1157,740,4935.68,4937.06,-1.38,-2.95,1.57,0.00,12.75,0.00,4940.71,4969.34,4984.17,1897.00,1937.29,1408026.00,133717.85,28.42,20.00,56.77,70.00,30.00,4941.44,4926.94,4934.19,4.32,4937.50
01/13/2022,20:40,4941.50,4942.25,4939.25,4939.50,464,672,4936.27,4937.24,-0.97,-2.55,1.58,0.00,7.50,0.00,4940.08,4968.68,4983.85,1136.00,1588.50,1406890.00,132960.51,27.23,20.00,53.14,70.00,30.00,4941.80,4926.80,4934.30,3.88,4941.75
01/13/2022,20:50,4939.50,4940.75,4939.00,4939.75,375,351,4936.81,4937.42,-0.62,-2.17,1.55,0.00,7.00,0.00,4939.52,4968.00,4983.54,726.00,1507.29,1407616.00,133064.23,26.05,20.00,53.49,70.00,30.00,4942.28,4926.64,4934.46,3.66,4939.50
01/13/2022,21:00,4939.50,4940.25,4938.75,4939.75,230,248,4937.26,4937.60,-0.34,-1.80,1.46,0.00,4.50,0.00,4939.08,4967.34,4983.22,478.00,1386.64,1407616.00,133143.89,24.87,20.00,53.49,70.00,30.00,4942.56,4926.54,4934.55,3.54,4939.75
01/13/2022,21:10,4939.75,4941.75,4937.25,4939.25,572,469,4937.56,4937.72,-0.15,-1.47,1.32,0.00,2.75,0.00,4938.63,4966.70,4982.89,1041.00,1315.79,1406575.00,133028.23,23.78,20.00,52.56,70.00,30.00,4943.06,4926.52,4934.79,3.63,4939.75
01/13/2022,21:20,4939.25,4940.75,4937.75,4940.50,305,474,4938.02,4937.93,0.09,-1.16,1.25,0.00,5.25,0.00,4938.10,4966.06,4982.54,779.00,1283.64,1407354.00,133352.81,22.76,20.00,54.68,70.00,30.00,4943.75,4926.55,4935.15,3.63,4939.25
01/13/2022,21:30,4940.50,4941.75,4939.25,4939.75,412,344,4938.28,4938.06,0.22,-0.88,1.10,0.00,6.50,0.00,4937.81,4965.42,4982.19,756.00,1174.57,1406598.00,133126.01,22.13,20.00,53.15,70.00,30.00,4944.24,4926.81,4935.52,3.39,4940.50
01/13/2022,21:40,4939.75,4941.25,4938.50,4940.50,310,318,4938.62,4938.24,0.38,-0.63,1.01,0.00,8.25,0.00,4937.52,4964.82,4981.88,628.00,1122.86,1407226.00,133297.28,21.24,20.00,54.52,70.00,30.00,4943.81,4928.79,4936.30,3.29,4939.75
01/13/2022,21:50,4940.50,4941.00,4938.75,4941.00,526,276,4938.99,4938.45,0.54,-0.39,0.94,0.00,10.00,0.00,4937.23,4964.19,4981.57,802.00,1114.86,1408028.00,133475.51,20.41,20.00,55.46,70.00,30.00,4943.88,4929.92,4936.90,3.27,4940.50
01/13/2022,22:00,4941.00,4943.50,4940.25,4943.25,559,482,4939.65,4938.80,0.84,-0.15,0.99,0.00,11.00,0.00,4937.19,4963.58,4981.29,1041.00,1101.93,1409069.00,134196.20,20.46,20.00,59.50,70.00,30.00,4944.58,4930.35,4937.46,3.25,4941.00
01/13/2022,22:10,4943.00,4946.50,4940.50,4942.00,1002,966,4940.01,4939.04,0.97,0.08,0.89,0.00,3.75,0.00,4937.26,4962.94,4980.99,1968.00,1147.00,1407101.00,133868.20,21.31,20.00,56.43,70.00,30.00,4944.96,4930.89,4937.92,3.46,4943.25
01/13/2022,22:20,4942.00,4946.50,4941.75,4945.75,838,516,4940.89,4939.54,1.36,0.33,1.02,0.00,8.25,0.00,4937.38,4962.35,4980.74,1354.00,1181.43,1408455.00,134937.15,22.09,20.00,62.65,70.00,30.00,4946.14,4930.76,4938.45,3.55,4942.00
01/13/2022,22:30,4946.00,4948.00,4943.25,4946.25,1089,890,4941.72,4940.03,1.68,0.60,1.08,0.00,4.50,0.00,4937.59,4961.74,4980.50,1979.00,1137.64,1410434.00,135041.30,23.18,20.00,63.40,70.00,30.00,4947.28,4930.59,4938.94,3.41,4945.75
01/13/2022,22:40,4946.25,4949.25,4946.00,4948.00,888,716,4942.68,4940.62,2.06,0.89,1.17,0.00,8.50,0.00,4937.83,4961.16,4980.25,1604.00,1156.36,1412038.00,135905.00,24.48,20.00,65.97,70.00,30.00,4948.62,4930.53,4939.58,3.48,4946.25
01/13/2022,22:50,4948.00,4949.25,4947.00,4948.00,556,581,4943.50,4941.17,2.33,1.18,1.15,0.00,8.25,0.00,4938.13,4960.60,4979.97,1137.00,1102.07,1412038.00,135905.00,25.69,20.00,65.97,70.00,30.00,4949.57,4931.05,4940.31,3.25,4948.00
01/13/2022,23:00,4948.00,4948.00,4946.75,4947.25,401,495,4944.08,4941.62,2.46,1.44,1.02,0.00,7.50,0.00,4938.34,4960.01,4979.69,896.00,1084.93,1411142.00,135367.40,26.66,20.00,63.74,70.00,30.00,4950.01,4932.11,4941.06,3.13,4948.00
01/13/2022,23:10,4947.50,4949.75,4946.75,4947.75,678,536,4944.64,4942.07,2.57,1.66,0.91,0.00,8.50,0.00,4938.58,4959.42,4979.43,1214.00,1119.79,1412356.00,135468.56,28.00,20.00,64.60,70.00,30.00,4950.02,4933.78,4941.90,3.21,4947.25
01/13/2022,23:20,4947.75,4951.50,4947.00,4951.00,1286,972,4945.62,4942.74,2.89,1.91,0.98,0.00,10.50,0.00,4938.84,4958.82,4979.17,2258.00,1246.93,1414614.00,137099.34,29.61,20.00,69.63,70.00,30.00,4950.61,4935.06,4942.84,3.43,4947.75
01/13/2022,23:30,4951.00,4952.25,4947.75,4949.00,779,1179,4946.14,4943.20,2.94,2.11,0.83,0.00,9.25,0.00,4939.00,4958.20,4978.94,1958.00,1312.43,1412656.00,136229.12,31.26,20.00,63.64,70.00,30.00,4951.29,4935.46,4943.38,3.43,4951.00
01/13/2022,23:40,4949.00,4949.00,4942.75,4943.00,713,1665,4945.66,4943.18,2.47,2.19,0.29,0.00,2.50,0.00,4939.08,4957.50,4978.67,2378.00,1426.64,1410278.00,133946.24,30.24,20.00,49.79,70.00,30.00,4951.10,4936.20,4943.65,3.66,4949.00
01/13/2022,23:50,4943.25,4944.50,4940.75,4942.25,1100,1218,4945.13,4943.12,2.02,2.15,-0.13,0.00,1.25,0.00,4939.13,4956.76,4978.39,2318.00,1538.21,1407960.00,133328.11,28.53,20.00,48.37,70.00,30.00,4951.10,4936.25,4943.67,3.75,4943.00
01/14/2022,00:00,4942.25,4942.50,4938.75,4940.50,910,1060,4944.42,4942.92,1.50,2.02,-0.52,0.00,-2.75,0.00,4939.13,4956.03,4978.11,1970.00,1634.07,1405990.00,132408.77,26.72,20.00,45.14,70.00,30.00,4951.05,4936.40,4943.73,3.82,4942.25
01/14/2022,00:10,4940.75,4943.50,4936.25,4940.50,3271,3151,4943.82,4942.74,1.07,1.83,-0.76,0.00,-1.50,0.00,4939.10,4955.29,4977.80,6422.00,2035.50,1405990.00,132187.32,25.79,20.00,45.14,70.00,30.00,4951.01,4936.51,4943.76,4.18,4940.50
01/14/2022,00:20,4940.50,4950.50,4939.00,4948.75,3639,2481,4944.58,4943.19,1.39,1.74,-0.35,0.00,3.00,0.00,4939.25,4954.59,4977.52,6120.00,2398.29,1412110.00,136577.76,24.96,20.00,59.81,70.00,30.00,4951.53,4936.90,4944.21,4.77,4940.50
01/14/2022,00:30,4948.75,4951.50,4947.00,4949.00,1576,1736,4945.26,4943.62,1.64,1.72,-0.08,0.00,2.75,0.00,4939.49,4953.92,4977.23,3312.00,2494.29,1415422.00,136761.76,24.42,20.00,60.16,70.00,30.00,4951.93,4937.47,4944.70,4.66,4948.75
01/14/2022,00:40,4949.00,4951.75,4948.00,4948.75,1736,1914,4945.79,4944.00,1.80,1.74,0.06,0.00,0.75,0.00,4939.65,4953.24,4976.92,3650.00,2658.29,1411772.00,136518.43,23.97,20.00,59.60,70.00,30.00,4952.28,4937.95,4945.11,4.59,4949.00
01/14/2022,00:50,4948.75,4949.50,4941.00,4941.75,1649,2065,4945.17,4943.83,1.34,1.66,-0.32,0.00,-6.25,0.00,4939.70,4952.57,4976.59,3714.00,2782.21,1408058.00,133459.84,22.87,20.00,46.63,70.00,30.00,4952.13,4938.30,4945.21,4.86,4948.75
01/14/2022,01:00,4941.75,4943.75,4938.00,4940.50,1434,1468,4944.45,4943.58,0.87,1.50,-0.63,0.00,-6.75,0.00,4939.71,4951.96,4976.26,2902.00,2874.93,1405156.00,132828.97,22.46,20.00,44.75,70.00,30.00,4952.13,4938.30,4945.21,5.04,4941.75
01/14/2022,01:10,4940.75,4946.25,4940.25,4943.25,1608,1093,4944.27,4943.56,0.71,1.34,-0.63,0.00,-4.50,0.00,4939.85,4951.35,4975.95,2701.00,2986.64,1407857.00,133954.38,21.44,20.00,49.56,70.00,30.00,4952.03,4938.62,4945.33,5.30,4940.50
01/14/2022,01:20,4943.50,4948.00,4940.00,4947.50,1937,1759,4944.77,4943.85,0.91,1.26,-0.34,0.00,-3.50,0.00,4940.00,4950.84,4975.66,3696.00,3186.64,1411553.00,135802.38,20.05,20.00,55.93,70.00,30.00,4952.23,4938.84,4945.54,5.79,4943.25
01/14/2022,01:30,4947.50,4949.75,4943.25,4948.00,1752,2021,4945.26,4944.16,1.10,1.23,-0.12,0.00,-1.00,0.00,4940.12,4950.34,4975.38,3773.00,3369.43,1415326.00,136092.61,18.89,20.00,56.63,70.00,30.00,4952.41,4939.26,4945.84,6.04,4947.50
01/14/2022,01:40,4948.00,4952.75,4948.00,4951.50,2223,1927,4946.22,4944.70,1.52,1.28,0.24,0.00,8.50,0.00,4940.40,4949.93,4975.12,4150.00,3504.57,1419476.00,139150.51,18.45,20.00,61.23,70.00,30.00,4953.15,4939.10,4946.13,6.05,4948.00
01/14/2022,01:50,4951.75,4952.00,4947.00,4947.50,710,1202,4946.42,4944.91,1.51,1.33,0.18,0.00,5.25,0.00,4940.62,4949.47,4974.84,1912.00,3501.29,1417564.00,137525.31,17.79,20.00,54.15,70.00,30.00,4953.23,4939.14,4946.19,6.09,4951.50
01/14/2022,02:00,4947.25,4949.25,4944.75,4947.50,1751,1448,4946.59,4945.10,1.48,1.36,0.12,0.00,7.00,0.00,4940.81,4949.05,4974.55,3199.00,3559.93,1417564.00,137703.03,16.59,20.00,54.15,70.00,30.00,4953.19,4939.14,4946.16,5.96,4947.50
01/14/2022,02:10,4947.50,4948.25,4944.25,4947.00,878,848,4946.65,4945.24,1.41,1.37,0.04,0.00,6.50,0.00,4941.06,4948.49,4974.27,1726.00,3517.64,1415838.00,137487.28,15.45,20.00,53.26,70.00,30.00,4953.10,4939.13,4946.11,5.98,4947.50
01/14/2022,02:20,4947.00,4948.25,4943.25,4944.00,1119,1044,4946.24,4945.15,1.09,1.31,-0.22,0.00,-4.75,0.00,4941.27,4947.88,4973.98,2163.00,3531.43,1413675.00,136189.48,14.65,20.00,48.14,70.00,30.00,4952.97,4938.93,4945.95,6.07,4947.00
01/14/2022,02:30,4944.25,4946.25,4941.00,4941.50,803,997,4945.51,4944.88,0.63,1.18,-0.55,0.00,-7.50,0.00,4941.46,4947.26,4973.68,1800.00,3201.29,1411875.00,135246.62,14.46,20.00,44.31,70.00,30.00,4952.87,4938.41,4945.64,5.93,4944.00
01/14/2022,02:40,4941.50,4943.50,4938.50,4943.25,1535,1389,4945.16,4944.76,0.40,1.02,-0.62,0.00,-5.50,0.00,4941.83,4946.67,4973.40,2924.00,2973.00,1414799.00,136270.02,14.83,20.00,47.46,70.00,30.00,4952.11,4938.39,4945.25,5.46,4941.50
01/14/2022,02:50,4943.25,4946.25,4942.50,4945.75,1229,1019,4945.25,4944.83,0.42,0.90,-0.48,0.00,4.00,0.00,4942.16,4946.19,4973.12,2248.00,2897.00,1417047.00,137768.69,14.37,20.00,51.66,70.00,30.00,4951.73,4938.44,4945.09,5.41,4943.25
01/14/2022,03:00,4946.00,4946.50,4943.25,4944.50,658,770,4945.14,4944.81,0.33,0.79,-0.46,0.00,4.00,0.00,4942.41,4945.88,4972.83,1428.00,2738.29,1415619.00,137109.61,13.87,20.00,49.53,70.00,30.00,4951.75,4938.58,4945.16,5.38,4945.75
01/14/2022,03:10,4944.75,4948.00,4944.50,4946.00,765,937,4945.27,4944.90,0.37,0.71,-0.33,0.00,2.75,0.00,4942.67,4945.64,4972.55,1702.00,2594.57,1417321.00,137717.47,12.98,20.00,52.09,70.00,30.00,4951.80,4938.90,4945.35,5.02,4944.50
01/14/2022,03:20,4946.25,4948.00,4944.50,4945.75,810,889,4945.34,4944.96,0.38,0.64,-0.26,0.00,-1.75,0.00,4942.88,4945.34,4972.27,1699.00,2508.64,1415622.00,137474.76,12.16,20.00,51.62,70.00,30.00,4951.67,4939.56,4945.61,4.86,4946.00
01/14/2022,03:30,4946.00,4947.00,4942.75,4944.00,920,1115,4945.14,4944.89,0.25,0.56,-0.31,0.00,-4.00,0.00,4943.04,4945.14,4971.98,2035.00,2461.07,1413587.00,136517.11,11.88,20.00,48.33,70.00,30.00,4951.43,4940.14,4945.79,4.73,4945.75
01/14/2022,03:40,4944.00,4944.75,4940.00,4940.50,694,1307,4944.42,4944.56,-0.14,0.42,-0.56,0.00,-11.00,0.00,4943.14,4944.85,4971.68,2001.00,2340.00,1411586.00,135042.69,12.32,20.00,42.51,70.00,30.00,4951.29,4939.46,4945.38,4.50,4944.00
01/14/2022,03:50,4940.50,4941.75,4938.25,4941.25,1759,1954,4943.94,4944.32,-0.38,0.26,-0.64,0.00,-6.25,0.00,4943.30,4944.52,4971.38,3713.00,2335.71,1415299.00,135838.33,13.13,20.00,44.06,70.00,30.00,4950.92,4939.06,4944.99,4.29,4940.50
01/14/2022,04:00,4941.25,4941.50,4935.50,4937.50,1645,1906,4942.95,4943.81,-0.87,0.04,-0.90,0.00,-10.00,0.00,4943.40,4944.15,4971.07,3551.00,2292.93,1411748.00,133618.96,14.43,20.00,38.46,70.00,30.00,4950.93,4937.92,4944.42,4.38,4941.25
01/14/2022,04:10,4937.50,4938.25,4926.75,4928.25,3545,4756,4940.68,4942.66,-1.98,-0.37,-1.61,0.00,-18.75,0.00,4943.35,4943.65,4970.73,8301.00,2749.29,1403447.00,126942.07,16.92,20.00,28.74,70.00,30.00,4953.31,4934.19,4943.75,4.84,4937.50
01/14/2022,04:20,4928.00,4933.50,4927.50,4930.25,2256,2303,4939.08,4941.74,-2.66,-0.83,-1.84,0.00,-13.75,0.00,4943.31,4943.20,4970.43,4559.00,2846.43,1408006.00,128651.69,19.24,20.00,32.70,70.00,30.00,4954.40,4932.07,4943.24,4.95,4928.25
01/14/2022,04:30,4930.25,4934.75,4925.75,4926.25,2142,2438,4937.11,4940.59,-3.49,-1.36,-2.13,0.00,-15.25,0.00,4943.07,4942.71,4970.10,4580.00,3050.29,1403426.00,126616.14,21.59,20.00,29.21,70.00,30.00,4955.78,4928.99,4942.39,5.30,4930.25
01/14/2022,04:40,4926.00,4929.00,4924.00,4924.25,2238,2675,4935.13,4939.38,-4.25,-1.94,-2.32,0.00,-19.00,0.00,4942.81,4942.15,4969.75,4913.00,3246.71,1398513.00,124896.59,23.97,20.00,27.62,70.00,30.00,4956.54,4925.91,4941.23,5.30,4926.25
01/14/2022,04:50,4924.00,4924.25,4916.75,4920.00,5228,6021,4932.80,4937.95,-5.15,-2.58,-2.57,0.00,-25.75,0.00,4942.37,4941.54,4969.38,11249.00,3921.64,1387264.00,118897.12,26.84,20.00,24.56,70.00,30.00,4957.37,4922.28,4939.83,5.46,4924.25
01/14/2022,05:00,4920.25,4921.00,4903.75,4904.50,7545,9345,4928.45,4935.47,-7.02,-3.47,-3.55,0.00,-40.00,0.00,4941.67,4940.87,4968.92,16890.00,4919.21,1370374.00,103475.81,30.24,20.00,17.12,70.00,30.00,4960.01,4914.94,4937.48,6.34,4920.00
01/14/2022,05:10,4904.50,4909.50,4898.50,4906.50,10028,9232,4925.07,4933.32,-8.25,-4.42,-3.83,0.00,-39.50,0.00,4941.00,4940.26,4968.47,19260.00,6134.36,1389634.00,106977.63,33.59,20.00,20.47,70.00,30.00,4961.17,4909.68,4935.42,6.86,4904.50
01/14/2022,05:20,4906.75,4911.25,4901.75,4907.75,5614,5971,4922.41,4931.43,-9.02,-5.34,-3.68,0.00,-38.00,0.00,4940.37,4939.73,4968.04,11585.00,6859.86,1401219.00,108197.11,36.22,20.00,22.57,70.00,30.00,4961.21,4905.67,4933.44,7.30,4906.50
01/14/2022,05:30,4907.75,4910.75,4906.25,4909.50,5063,4763,4920.42,4929.80,-9.38,-6.15,-3.23,0.00,-34.50,0.00,4939.77,4939.20,4967.63,9826.00,7440.14,1411045.00,112018.33,38.66,20.00,25.55,70.00,30.00,4960.46,4902.67,4931.56,7.38,4907.75
01/14/2022,05:40,4909.50,4910.75,4901.75,4902.75,8574,9452,4917.70,4927.80,-10.10,-6.94,-3.16,0.00,-37.75,0.00,4939.02,4938.56,4967.18,18026.00,8606.36,1393019.00,98498.83,41.15,20.00,22.03,70.00,30.00,4960.37,4898.63,4929.50,7.77,4909.50
01/14/2022,05:50,4903.00,4906.00,4896.00,4897.75,9187,7542,4914.63,4925.57,-10.94,-7.74,-3.20,0.00,-43.50,0.00,4938.17,4938.00,4966.72,16729.00,9655.93,1376290.00,89716.10,43.69,20.00,19.85,70.00,30.00,4960.58,4894.05,4927.31,8.18,4902.75
01/14/2022,06:00,4897.75,4899.75,4892.50,4899.50,10510,8460,4912.30,4923.64,-11.34,-8.46,-2.88,0.00,-38.00,0.00,4937.35,4937.44,4966.26,18970.00,10868.00,1395260.00,94295.07,46.17,20.00,22.73,70.00,30.00,4959.64,4890.61,4925.13,8.36,4897.75
01/14/2022,06:10,4899.25,4905.50,4895.25,4903.25,6870,7019,4910.91,4922.13,-11.22,-9.01,-2.21,0.00,-25.00,0.00,4936.60,4936.92,4965.82,13889.00,11594.86,1409149.00,99715.17,46.99,20.00,28.65,70.00,30.00,4957.41,4888.59,4923.00,8.84,4899.50
01/14/2022,06:20,4903.50,4908.75,4901.75,4905.50,8166,6958,4910.08,4920.90,-10.82,-9.38,-1.45,0.00,-24.75,0.00,4935.85,4936.52,4965.38,15124.00,12421.50,1424273.00,104036.31,47.01,20.00,32.01,70.00,30.00,4954.78,4887.32,4921.05,8.91,4903.25
01/14/2022,06:30,4905.50,4908.25,4902.00,4904.50,9253,9559,4909.22,4919.69,-10.47,-9.59,-0.87,0.00,-21.75,0.00,4935.10,4936.18,4964.93,18812.00,13172.29,1405461.00,101026.39,47.02,20.00,31.31,70.00,30.00,4951.39,4886.56,4918.98,8.54,4905.50
01/14/2022,06:40,4904.50,4924.50,4900.25,4920.75,57295,52993,4910.99,4919.76,-8.77,-9.43,0.66,0.00,-3.50,0.00,4934.60,4935.99,4964.56,110288.00,20724.36,1515749.00,174930.72,44.13,20.00,50.44,70.00,30.00,4947.75,4887.70,4917.73,9.84,4904.50
01/14/2022,06:50,4920.50,4931.50,4915.00,4921.00,38705,39066,4912.53,4919.86,-7.32,-9.01,1.68,0.00,1.00,0.00,4934.09,4935.84,4964.19,77771.00,25952.29,1593520.00,177287.42,41.38,20.00,50.67,70.00,30.00,4944.15,4889.00,4916.58,10.38,4920.75
